Time,u_F_1,u_F_2,u_F_3,u_tau_1,u_tau_2,u_tau_3
0,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.12012012012012,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.24024024024024,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.36036036036036,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.48048048048048,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.600600600600601,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.720720720720721,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.840840840840841,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
0.960960960960961,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.08108108108108,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.2012012012012,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.32132132132132,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.44144144144144,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.56156156156156,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.68168168168168,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.8018018018018,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
1.92192192192192,69.6228720439632,-20.9506805033093,-7.13003833808e-09,-4.37694990045503,7.53744334164654,-28.0134143376183
2.04204204204204,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.16216216216216,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.28228228228228,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.4024024024024,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.52252252252252,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.64264264264264,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.76276276276276,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
2.88288288288288,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.003003003003,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.12312312312312,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.24324324324324,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.36336336336336,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.48348348348348,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.6036036036036,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.72372372372372,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.84384384384384,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
3.96396396396396,63.755445841173,-1.20465323882693e-07,-6.71192849955339e-09,-0.199999896588349,-2.44455403852282,22.200000004981
4.08408408408408,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.2042042042042,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.32432432432432,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.44444444444444,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.56456456456456,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.68468468468468,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.8048048048048,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
4.92492492492492,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.04504504504505,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.16516516516517,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.28528528528529,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.40540540540541,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.52552552552553,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.64564564564565,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.76576576576577,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
5.88588588588589,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
6.00600600600601,78.7777914051844,-2.43539725895706e-08,-6.39605062195286e-09,-0.199999883703853,-0.20000037010028,9.42220796046973
6.12612612612613,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.24624624624625,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.36636636636637,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.48648648648649,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.60660660660661,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.72672672672673,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.84684684684685,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
6.96696696696697,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.08708708708709,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.20720720720721,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.32732732732733,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.44744744744745,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.56756756756757,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.68768768768769,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.80780780780781,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
7.92792792792793,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
8.04804804804805,87.9999995019626,-1.95234488541924e-08,-6.12068163149847e-09,-0.199999833486083,-0.199999882747436,4.63770431427271e-05
8.16816816816817,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
8.28828828828829,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
8.40840840840841,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
8.52852852852853,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
8.64864864864865,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
8.76876876876877,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
8.88888888888889,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.00900900900901,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.12912912912913,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.24924924924925,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.36936936936937,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.48948948948949,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.60960960960961,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.72972972972973,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.84984984984985,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
9.96996996996997,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
10.0900900900901,15.0707022355816,-1.72754676201421e-08,-5.9967471015329e-09,-0.199999769013081,-7.85888405228846,-4.22586635951518
10.2102102102102,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
10.3303303303303,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
10.4504504504505,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
10.5705705705706,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
10.6906906906907,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
10.8108108108108,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
10.9309309309309,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.0510510510511,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.1711711711712,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.2912912912913,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.4114114114114,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.5315315315315,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.6516516516517,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.7717717717718,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
11.8918918918919,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
12.012012012012,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
12.1321321321321,1.15754242401471e-07,-1.48594513770135e-08,-6.20024391691847e-09,-0.199999742525891,0.199996526412059,0.199999012070856
12.2522522522523,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
12.3723723723724,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
12.4924924924925,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
12.6126126126126,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
12.7327327327327,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
12.8528528528529,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
12.972972972973,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.0930930930931,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.2132132132132,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.3333333333333,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.4534534534535,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.5735735735736,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.6936936936937,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.8138138138138,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
13.9339339339339,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
14.0540540540541,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
14.1741741741742,5.55981959412086e-08,-1.28423426312446e-08,-6.46676747985095e-09,-0.199999710246523,0.199611480110707,0.19999961754198
14.2942942942943,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
14.4144144144144,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
14.5345345345345,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
14.6546546546547,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
14.7747747747748,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
14.8948948948949,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
15.015015015015,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
15.1351351351351,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
15.2552552552553,3.56990728680788e-08,-1.11894733040072e-08,-6.70959900206715e-09,-0.199999656869779,1.79110877624195e-07,0.199999735412151
