Time,r_1,r_2,r_3
4279.45361142851,0.0122590829990881,0.0196025984294447,0.00911715200674652
4340.58866302035,0.0131701841470379,0.0177726951609905,0.00812483365846112
4401.72371461219,0.0140005280244784,0.015832636508215,0.00709986101849582
4462.85876620402,0.0147468693842565,0.013792872682975,0.0060463375785711
4523.99381779586,0.0154063077296318,0.011664245694151,0.00496848618487798
4585.12886938769,0.0159762980341837,0.00945794491607796,0.00387063235126638
4646.26392097953,0.016454659913275,0.00718546138148426,0.00275718708392826
4707.39897257137,0.0168395852316595,0.00485854099721043,0.00163262928259107
4768.5340241632,0.0171296441399232,0.00248913688257161,0.000501487786189721
4829.66907575504,0.0173237895395592,8.93610309394905e-05,-0.00063167686628996
4890.80412734687,0.0174213599848243,-0.00232856450504732,-0.00176229088664752
4951.93917893871,0.0174220810361992,-0.00475235670500306,-0.00288578582471454
5013.07423053055,0.0173260650853256,-0.00716972074964204,-0.00399761721508805
5074.20928212238,0.0171338096794073,-0.00956839906397145,-0.00509328320568114
5135.34433371422,0.0168461943778953,-0.0119362200043132,-0.0061683430927866
5196.47938530605,0.0164644761805952,-0.0142611457029789,-0.0072184357139427
5257.61443689789,0.0159896328495595,-0.0164775552385306,-0.00824450415969936
5318.74948848973,0.0154337786331266,-0.0185260618053285,-0.00924438378459099
5379.88454008156,0.0148126227952548,-0.0204511756075166,-0.0102088016465381
5441.0195916734,0.0141318302989388,-0.0222932070592802,-0.0111318281948304
5502.15464326523,0.0133941993679218,-0.0240447625795531,-0.0120097050388712
5563.28969485707,0.0126027463678726,-0.0256988172365467,-0.0128388557415146
5624.42474644891,0.0117606938046366,-0.0272487421232051,-0.013615900885127
5685.55979804074,0.0108714576356128,-0.0286883297837609,-0.014337672341054
5746.69484963258,0.00993863396710377,-0.0300118179358116,-0.0150012266656669
5807.82990122441,0.00896598518746697,-0.0312139114529625,-0.0156038575577019
5868.96495281625,0.00795742558387946,-0.0322898025494971,-0.0161431073166264
5930.10000440809,0.00691700648750284,-0.0332351891079421,-0.0166167772466027
5991.23505599992,0.00584890099284289,-0.0340462910944298,-0.0170229369557453
6052.37010759176,0.00475738829535414,-0.0347198650116747,-0.0173599325058373
