Time,r_1,r_2,r_3,u_main_1,u_main_2,u_main_3,u_RCS_1,u_RCS_2,u_RCS_3
10.1642417583938,1.67722523740475,5.51230030134683,1.42292962116063,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
20.3284835167876,1.66582618113647,5.4681201877189,1.4139217626391,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
30.4927252751814,1.6541884902222,5.42496512403168,1.40502684107038,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
40.6569670335752,1.64232997129408,5.38283991960833,1.39624586661695,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
41.6733912094146,1.64113266007818,5.3786842153644,1.39537407477,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
42.689815385254,1.6399333367015,5.37453885858875,1.39450343336848,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
43.7062395610934,1.63873201900658,5.3704038534707,1.3936339434013,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
44.7226637369328,1.63752872483789,5.36627920416195,1.39276560585605,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
45.7390879127721,1.63632347204181,5.36216491477658,1.39189842171903,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
46.7555120886115,1.6351162784666,5.358060989391,1.39103239197521,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
47.7719362644509,1.6339071619624,5.35396743204402,1.39016751760829,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
48.7883604402903,1.63269614038116,5.34988424673677,1.38930379960063,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
53.8704813194872,1.62661308124148,5.32962403819607,1.38500258924148,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
58.9526021986841,1.62048507400929,5.30962370917302,1.38073043446733,0.0364880687035413,0.219423237713317,0.0758093896007272,1.84804626373429,11.1133186692056,3.83957395346218
